fname,label,fpath,rpath
2021-10-31--13-36-54-610.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-54-610.jpg,Cardinal/2021-10-31--13-36-54-610.jpg
2021-10-31--13-36-54-739.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-54-739.jpg,Cardinal/2021-10-31--13-36-54-739.jpg
2021-10-31--13-36-54-802.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-54-802.jpg,Cardinal/2021-10-31--13-36-54-802.jpg
2021-10-31--13-36-55-027.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-027.jpg,Cardinal/2021-10-31--13-36-55-027.jpg
2021-10-31--13-36-55-347.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-347.jpg,Cardinal/2021-10-31--13-36-55-347.jpg
2021-10-31--13-36-55-474.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-474.jpg,Cardinal/2021-10-31--13-36-55-474.jpg
2021-10-31--13-36-55-602.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-602.jpg,Cardinal/2021-10-31--13-36-55-602.jpg
2021-10-31--13-36-55-698.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-698.jpg,Cardinal/2021-10-31--13-36-55-698.jpg
2021-10-31--13-36-55-761.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-761.jpg,Cardinal/2021-10-31--13-36-55-761.jpg
2021-10-31--13-36-55-889.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-889.jpg,Cardinal/2021-10-31--13-36-55-889.jpg
2021-10-31--13-36-55-953.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-55-953.jpg,Cardinal/2021-10-31--13-36-55-953.jpg
2021-10-31--13-36-56-019.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-019.jpg,Cardinal/2021-10-31--13-36-56-019.jpg
2021-10-31--13-36-56-083.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-083.jpg,Cardinal/2021-10-31--13-36-56-083.jpg
2021-10-31--13-36-56-146.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-146.jpg,Cardinal/2021-10-31--13-36-56-146.jpg
2021-10-31--13-36-56-435.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-435.jpg,Cardinal/2021-10-31--13-36-56-435.jpg
2021-10-31--13-36-56-690.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-690.jpg,Cardinal/2021-10-31--13-36-56-690.jpg
2021-10-31--13-36-56-754.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-56-754.jpg,Cardinal/2021-10-31--13-36-56-754.jpg
2021-10-31--13-36-57-042.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-042.jpg,Cardinal/2021-10-31--13-36-57-042.jpg
2021-10-31--13-36-57-171.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-171.jpg,Cardinal/2021-10-31--13-36-57-171.jpg
2021-10-31--13-36-57-235.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-235.jpg,Cardinal/2021-10-31--13-36-57-235.jpg
2021-10-31--13-36-57-362.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-362.jpg,Cardinal/2021-10-31--13-36-57-362.jpg
2021-10-31--13-36-57-426.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-426.jpg,Cardinal/2021-10-31--13-36-57-426.jpg
2021-10-31--13-36-57-618.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-618.jpg,Cardinal/2021-10-31--13-36-57-618.jpg
2021-10-31--13-36-57-683.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-57-683.jpg,Cardinal/2021-10-31--13-36-57-683.jpg
2021-10-31--13-36-58-034.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-58-034.jpg,Cardinal/2021-10-31--13-36-58-034.jpg
2021-10-31--13-36-58-162.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-58-162.jpg,Cardinal/2021-10-31--13-36-58-162.jpg
2021-10-31--13-36-58-355.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-58-355.jpg,Cardinal/2021-10-31--13-36-58-355.jpg
2021-10-31--13-36-58-515.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-58-515.jpg,Cardinal/2021-10-31--13-36-58-515.jpg
2021-10-31--13-36-59-026.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-026.jpg,Cardinal/2021-10-31--13-36-59-026.jpg
2021-10-31--13-36-59-122.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-122.jpg,Cardinal/2021-10-31--13-36-59-122.jpg
2021-10-31--13-36-59-250.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-250.jpg,Cardinal/2021-10-31--13-36-59-250.jpg
2021-10-31--13-36-59-379.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-379.jpg,Cardinal/2021-10-31--13-36-59-379.jpg
2021-10-31--13-36-59-443.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-443.jpg,Cardinal/2021-10-31--13-36-59-443.jpg
2021-10-31--13-36-59-506.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-506.jpg,Cardinal/2021-10-31--13-36-59-506.jpg
2021-10-31--13-36-59-794.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-36-59-794.jpg,Cardinal/2021-10-31--13-36-59-794.jpg
2021-10-31--13-37-00-242.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-00-242.jpg,Cardinal/2021-10-31--13-37-00-242.jpg
2021-10-31--13-37-00-306.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-00-306.jpg,Cardinal/2021-10-31--13-37-00-306.jpg
2021-10-31--13-37-00-466.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-00-466.jpg,Cardinal/2021-10-31--13-37-00-466.jpg
2021-10-31--13-37-00-595.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-00-595.jpg,Cardinal/2021-10-31--13-37-00-595.jpg
2021-10-31--13-37-00-978.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-00-978.jpg,Cardinal/2021-10-31--13-37-00-978.jpg
2021-10-31--13-37-01-042.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-042.jpg,Cardinal/2021-10-31--13-37-01-042.jpg
2021-10-31--13-37-01-107.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-107.jpg,Cardinal/2021-10-31--13-37-01-107.jpg
2021-10-31--13-37-01-266.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-266.jpg,Cardinal/2021-10-31--13-37-01-266.jpg
2021-10-31--13-37-01-329.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-329.jpg,Cardinal/2021-10-31--13-37-01-329.jpg
2021-10-31--13-37-01-523.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-523.jpg,Cardinal/2021-10-31--13-37-01-523.jpg
2021-10-31--13-37-01-651.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-651.jpg,Cardinal/2021-10-31--13-37-01-651.jpg
2021-10-31--13-37-01-779.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-779.jpg,Cardinal/2021-10-31--13-37-01-779.jpg
2021-10-31--13-37-01-875.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-875.jpg,Cardinal/2021-10-31--13-37-01-875.jpg
2021-10-31--13-37-01-903.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-903.jpg,Cardinal/2021-10-31--13-37-01-903.jpg
2021-10-31--13-37-01-939.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-01-939.jpg,Cardinal/2021-10-31--13-37-01-939.jpg
2021-10-31--13-37-02-003.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-02-003.jpg,Cardinal/2021-10-31--13-37-02-003.jpg
2021-10-31--13-37-02-258.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-02-258.jpg,Cardinal/2021-10-31--13-37-02-258.jpg
2021-10-31--13-37-02-385.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-02-385.jpg,Cardinal/2021-10-31--13-37-02-385.jpg
2021-10-31--13-37-02-930.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-02-930.jpg,Cardinal/2021-10-31--13-37-02-930.jpg
2021-10-31--13-37-03-058.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-058.jpg,Cardinal/2021-10-31--13-37-03-058.jpg
2021-10-31--13-37-03-218.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-218.jpg,Cardinal/2021-10-31--13-37-03-218.jpg
2021-10-31--13-37-03-311.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-311.jpg,Cardinal/2021-10-31--13-37-03-311.jpg
2021-10-31--13-37-03-539.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-539.jpg,Cardinal/2021-10-31--13-37-03-539.jpg
2021-10-31--13-37-03-602.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-602.jpg,Cardinal/2021-10-31--13-37-03-602.jpg
2021-10-31--13-37-03-794.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-794.jpg,Cardinal/2021-10-31--13-37-03-794.jpg
2021-10-31--13-37-03-891.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-891.jpg,Cardinal/2021-10-31--13-37-03-891.jpg
2021-10-31--13-37-03-955.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-03-955.jpg,Cardinal/2021-10-31--13-37-03-955.jpg
2021-10-31--13-37-04-018.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-018.jpg,Cardinal/2021-10-31--13-37-04-018.jpg
2021-10-31--13-37-04-210.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-210.jpg,Cardinal/2021-10-31--13-37-04-210.jpg
2021-10-31--13-37-04-402.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-402.jpg,Cardinal/2021-10-31--13-37-04-402.jpg
2021-10-31--13-37-04-627.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-627.jpg,Cardinal/2021-10-31--13-37-04-627.jpg
2021-10-31--13-37-04-690.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-690.jpg,Cardinal/2021-10-31--13-37-04-690.jpg
2021-10-31--13-37-04-882.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-04-882.jpg,Cardinal/2021-10-31--13-37-04-882.jpg
2021-10-31--13-37-05-075.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-075.jpg,Cardinal/2021-10-31--13-37-05-075.jpg
2021-10-31--13-37-05-297.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-297.jpg,Cardinal/2021-10-31--13-37-05-297.jpg
2021-10-31--13-37-05-363.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-363.jpg,Cardinal/2021-10-31--13-37-05-363.jpg
2021-10-31--13-37-05-426.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-426.jpg,Cardinal/2021-10-31--13-37-05-426.jpg
2021-10-31--13-37-05-554.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-554.jpg,Cardinal/2021-10-31--13-37-05-554.jpg
2021-10-31--13-37-05-619.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-619.jpg,Cardinal/2021-10-31--13-37-05-619.jpg
2021-10-31--13-37-05-874.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-874.jpg,Cardinal/2021-10-31--13-37-05-874.jpg
2021-10-31--13-37-05-971.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-05-971.jpg,Cardinal/2021-10-31--13-37-05-971.jpg
2021-10-31--13-37-06-161.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-06-161.jpg,Cardinal/2021-10-31--13-37-06-161.jpg
2021-10-31--13-37-06-483.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-06-483.jpg,Cardinal/2021-10-31--13-37-06-483.jpg
2021-10-31--13-37-06-547.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-06-547.jpg,Cardinal/2021-10-31--13-37-06-547.jpg
2021-10-31--13-37-06-707.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-06-707.jpg,Cardinal/2021-10-31--13-37-06-707.jpg
2021-10-31--13-37-06-899.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-06-899.jpg,Cardinal/2021-10-31--13-37-06-899.jpg
2021-10-31--13-37-07-090.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-090.jpg,Cardinal/2021-10-31--13-37-07-090.jpg
2021-10-31--13-37-07-315.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-315.jpg,Cardinal/2021-10-31--13-37-07-315.jpg
2021-10-31--13-37-07-507.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-507.jpg,Cardinal/2021-10-31--13-37-07-507.jpg
2021-10-31--13-37-07-635.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-635.jpg,Cardinal/2021-10-31--13-37-07-635.jpg
2021-10-31--13-37-07-698.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-698.jpg,Cardinal/2021-10-31--13-37-07-698.jpg
2021-10-31--13-37-07-762.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-762.jpg,Cardinal/2021-10-31--13-37-07-762.jpg
2021-10-31--13-37-07-826.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-826.jpg,Cardinal/2021-10-31--13-37-07-826.jpg
2021-10-31--13-37-07-987.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-07-987.jpg,Cardinal/2021-10-31--13-37-07-987.jpg
2021-10-31--13-37-08-179.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-179.jpg,Cardinal/2021-10-31--13-37-08-179.jpg
2021-10-31--13-37-08-243.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-243.jpg,Cardinal/2021-10-31--13-37-08-243.jpg
2021-10-31--13-37-08-307.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-307.jpg,Cardinal/2021-10-31--13-37-08-307.jpg
2021-10-31--13-37-08-370.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-370.jpg,Cardinal/2021-10-31--13-37-08-370.jpg
2021-10-31--13-37-08-562.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-562.jpg,Cardinal/2021-10-31--13-37-08-562.jpg
2021-10-31--13-37-08-751.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-08-751.jpg,Cardinal/2021-10-31--13-37-08-751.jpg
2021-10-31--13-37-09-106.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-09-106.jpg,Cardinal/2021-10-31--13-37-09-106.jpg
2021-10-31--13-37-09-460.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-09-460.jpg,Cardinal/2021-10-31--13-37-09-460.jpg
2021-10-31--13-37-09-522.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-09-522.jpg,Cardinal/2021-10-31--13-37-09-522.jpg
2021-10-31--13-37-09-842.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-09-842.jpg,Cardinal/2021-10-31--13-37-09-842.jpg
2021-10-31--13-37-10-067.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-10-067.jpg,Cardinal/2021-10-31--13-37-10-067.jpg
2021-10-31--13-37-10-322.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-10-322.jpg,Cardinal/2021-10-31--13-37-10-322.jpg
2021-10-31--13-37-10-995.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-10-995.jpg,Cardinal/2021-10-31--13-37-10-995.jpg
2021-10-31--13-37-11-059.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-11-059.jpg,Cardinal/2021-10-31--13-37-11-059.jpg
2021-10-31--13-37-11-475.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-11-475.jpg,Cardinal/2021-10-31--13-37-11-475.jpg
2021-10-31--13-37-11-603.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-11-603.jpg,Cardinal/2021-10-31--13-37-11-603.jpg
2021-10-31--13-37-11-666.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-11-666.jpg,Cardinal/2021-10-31--13-37-11-666.jpg
2021-10-31--13-37-11-729.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-11-729.jpg,Cardinal/2021-10-31--13-37-11-729.jpg
2021-10-31--13-37-12-050.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-050.jpg,Cardinal/2021-10-31--13-37-12-050.jpg
2021-10-31--13-37-12-339.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-339.jpg,Cardinal/2021-10-31--13-37-12-339.jpg
2021-10-31--13-37-12-467.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-467.jpg,Cardinal/2021-10-31--13-37-12-467.jpg
2021-10-31--13-37-12-593.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-593.jpg,Cardinal/2021-10-31--13-37-12-593.jpg
2021-10-31--13-37-12-818.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-818.jpg,Cardinal/2021-10-31--13-37-12-818.jpg
2021-10-31--13-37-12-844.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-844.jpg,Cardinal/2021-10-31--13-37-12-844.jpg
2021-10-31--13-37-12-881.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-12-881.jpg,Cardinal/2021-10-31--13-37-12-881.jpg
2021-10-31--13-37-13-010.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-010.jpg,Cardinal/2021-10-31--13-37-13-010.jpg
2021-10-31--13-37-13-076.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-076.jpg,Cardinal/2021-10-31--13-37-13-076.jpg
2021-10-31--13-37-13-139.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-139.jpg,Cardinal/2021-10-31--13-37-13-139.jpg
2021-10-31--13-37-13-330.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-330.jpg,Cardinal/2021-10-31--13-37-13-330.jpg
2021-10-31--13-37-13-555.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-555.jpg,Cardinal/2021-10-31--13-37-13-555.jpg
2021-10-31--13-37-13-619.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-619.jpg,Cardinal/2021-10-31--13-37-13-619.jpg
2021-10-31--13-37-13-747.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-747.jpg,Cardinal/2021-10-31--13-37-13-747.jpg
2021-10-31--13-37-13-811.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-13-811.jpg,Cardinal/2021-10-31--13-37-13-811.jpg
2021-10-31--13-37-14-163.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-163.jpg,Cardinal/2021-10-31--13-37-14-163.jpg
2021-10-31--13-37-14-227.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-227.jpg,Cardinal/2021-10-31--13-37-14-227.jpg
2021-10-31--13-37-14-419.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-419.jpg,Cardinal/2021-10-31--13-37-14-419.jpg
2021-10-31--13-37-14-483.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-483.jpg,Cardinal/2021-10-31--13-37-14-483.jpg
2021-10-31--13-37-14-738.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-738.jpg,Cardinal/2021-10-31--13-37-14-738.jpg
2021-10-31--13-37-14-834.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-834.jpg,Cardinal/2021-10-31--13-37-14-834.jpg
2021-10-31--13-37-14-899.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-14-899.jpg,Cardinal/2021-10-31--13-37-14-899.jpg
2021-10-31--13-37-15-347.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-15-347.jpg,Cardinal/2021-10-31--13-37-15-347.jpg
2021-10-31--13-37-15-570.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-15-570.jpg,Cardinal/2021-10-31--13-37-15-570.jpg
2021-10-31--13-37-15-698.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-15-698.jpg,Cardinal/2021-10-31--13-37-15-698.jpg
2021-10-31--13-37-15-954.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-15-954.jpg,Cardinal/2021-10-31--13-37-15-954.jpg
2021-10-31--13-37-16-146.jpg,Cardinal,C:\Users\micah\rig-uni\bird-ID-2\data\all_data\Cardinal\2021-10-31--13-37-16-146.jpg,Cardinal/2021-10-31--13-37-16-146.jpg
